municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_729404,cnae_1066000,cnae_2013401,cnae_2013402,cnae_2071100,cnae_2099101,cnae_2121101,cnae_2311700,cnae_2312500,cnae_2610800,cnae_2829199
FREDERICO WESTPHALEN,430850,Selênio,RS,15,2,13,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,3
FREI GASPAR,312680,Selênio,MG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUNILANDIA,312720,Selênio,MG,6,0,0,1,5,0,5,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0
GABRIEL MONTEIRO,351650,Selênio,SP,20,2,7,10,1,0,1,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
GALIA,351660,Selênio,SP,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GALVAO,420560,Selênio,SC,33,2,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAMA,530010,Selênio,DF,26,0,7,18,0,1,1,0.038461538461538464,0.038461538461538464,9,38,3,17,50,1,20,32,0,17,24
GAMELEIRA DE GOIAS,520815,Selênio,GO,8,5,0,2,1,0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
GANDU,291120,Selênio,BA,13,4,0,9,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0
GARARU,280240,Selênio,SE,17,8,0,5,4,0,4,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0
GARIBALDI,430860,Selênio,RS,185,0,183,2,0,0,0,0,0,0,19,0,1,5,0,0,0,2,1,6
GAROPABA,420570,Selênio,SC,117,0,25,89,3,0,3,0.02564102564102564,0,0,0,0,0,0,0,0,0,0,0,1
GASTAO VIDIGAL,351680,Selênio,SP,23,5,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAURAMA,430870,Selênio,RS,30,2,27,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
GAVIAO,291125,Selênio,BA,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENERAL CAMARA,430880,Selênio,RS,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GENERAL CARNEIRO,410850,Selênio,PR,53,0,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENERAL SALGADO,351690,Selênio,SP,68,8,37,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
GENTIO DO OURO,291130,Selênio,BA,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GETULIO VARGAS,430890,Selênio,RS,55,2,53,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
GIRUA,430900,Selênio,RS,74,9,65,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
GLICERIO,351710,Selênio,SP,63,4,18,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GLORIA,291140,Selênio,BA,14,14,0,0,0,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,0
GLORINHA,430905,Selênio,RS,27,2,21,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2
GODOY MOREIRA,410855,Selênio,PR,27,0,13,12,2,0,2,0.07407407407407407,0,0,0,0,1,0,0,0,0,0,0,0
GOIANAPOLIS,520840,Selênio,GO,12,6,2,2,2,0,2,0.3333333333333333,0,0,3,0,2,0,0,0,0,0,0,0
GOIANESIA,520860,Selênio,GO,22,5,13,2,2,0,2,0.11764705882352941,0,0,9,0,0,3,0,0,0,0,2,0
GOIANIA,520870,Selênio,GO,61,25,10,14,12,0,12,0.3333333333333333,0,6,88,5,26,47,0,33,13,0,24,50
GOIAS,520890,Selênio,GO,33,5,20,2,6,0,6,0.21428571428571427,0,0,4,0,0,0,1,0,0,0,0,0
GOIATINS,170900,Selênio,TO,30,0,12,16,2,0,2,0.06666666666666667,0,0,1,0,0,0,0,0,0,0,0,0
GOIATUBA,520910,Selênio,GO,76,10,40,5,21,0,21,0.3181818181818182,0,0,3,0,3,0,0,0,0,0,0,0
GOIOERE,410860,Selênio,PR,36,0,15,17,4,0,4,0.1111111111111111,0,0,0,0,1,0,0,0,0,0,0,0
GOIOXIM,410865,Selênio,PR,18,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GONCALVES,312740,Selênio,MG,12,4,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GONGOGI,291150,Selênio,BA,12,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOUVEIA,312760,Selênio,MG,14,14,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GOUVELANDIA,520915,Selênio,GO,7,4,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
GRAMADO,430910,Selênio,RS,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRANDES RIOS,410870,Selênio,PR,50,1,20,23,0,6,6,0.12244897959183673,0.12244897959183673,0,0,0,0,0,0,0,0,0,0,0
GRAO MOGOL,312780,Selênio,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GRAVATAI,430920,Selênio,RS,27,12,15,0,0,0,0,0,0,0,4,1,4,14,0,1,2,0,21,47
GRUPIARA,312790,Selênio,MG,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GUAIBA,430930,Selênio,RS,42,7,32,3,0,0,0,0,0,0,3,0,1,0,0,0,2,0,17,6
GUAIRA,410880,Selênio,PR,96,0,50,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUAIRACA,410890,Selênio,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAJERU,291165,Selênio,BA,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GUAMIRANGA,410895,Selênio,PR,41,0,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAPIARA,351760,Selênio,SP,100,47,0,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GUAPIRAMA,410900,Selênio,PR,20,0,9,11,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
GUAPO,520920,Selênio,GO,2,0,2,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0
GUAPORE,430940,Selênio,RS,31,0,29,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,7
GUAPOREMA,410910,Selênio,PR,19,0,12,6,1,0,1,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0
GUARACI,410920,Selênio,PR,40,1,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARACIABA,312820,Selênio,MG,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARACIABA,420640,Selênio,SC,55,4,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARAI,170930,Selênio,TO,8,0,6,2,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0
GUARAITA,520929,Selênio,GO,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARAMIRANGA,230510,Selênio,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GUARANESIA,312830,Selênio,MG,32,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
GUARANI D'OESTE,351800,Selênio,SP,21,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARANI DAS MISSOES,430950,Selênio,RS,48,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARANI DE GOIAS,520940,Selênio,GO,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GUARANIACU,410930,Selênio,PR,66,0,24,38,4,0,4,0.06060606060606061,0,0,0,0,1,0,0,0,0,0,0,1
GUARAPARI,320240,Selênio,ES,11,0,4,6,1,0,1,0.09090909090909091,0,0,2,0,0,0,0,1,0,0,1,2
GUARAPUAVA,410940,Selênio,PR,135,0,86,49,0,0,0,0,0,0,3,1,8,2,0,0,6,0,0,0
GUARAQUECABA,410950,Selênio,PR,27,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARAREMA,351830,Selênio,SP,56,8,33,15,0,0,0,0,0,0,0,0,0,3,7,0,1,0,4,2
GUARATINGA,291180,Selênio,BA,10,6,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GUARATUBA,410960,Selênio,PR,38,1,26,0,9,2,11,0.2972972972972973,0.05405405405405406,0,1,0,0,1,0,0,0,0,0,2
GUARDA-MOR,312860,Selênio,MG,8,6,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
GUARIBA,351860,Selênio,SP,16,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
GUARUJA,351870,Selênio,SP,28,3,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GUARUJA DO SUL,420660,Selênio,SC,38,0,11,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
GUARULHOS,351880,Selênio,SP,38,0,29,9,0,0,0,0,0,0,4,1,4,143,1,10,30,1,48,111
GUATAMBU,420665,Selênio,SC,47,2,12,33,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0
GUAXUPE,312870,Selênio,MG,11,7,4,0,0,0,0,0,0,0,3,1,4,1,0,1,0,0,1,5
GUIA LOPES DA LAGUNA,500410,Selênio,MS,15,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
GUIDOVAL,312880,Selênio,MG,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,2
GUIRICEMA,312900,Selênio,MG,2,2,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0
GURINHATA,312910,Selênio,MG,15,7,0,0,8,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0
GURUPI,170950,Selênio,TO,18,1,4,13,0,0,0,0,0,0,13,2,1,5,0,0,1,0,1,0
GUZOLANDIA,351890,Selênio,SP,18,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HEITORAI,520960,Selênio,GO,6,1,2,2,1,0,1,0.2,0,0,1,0,0,0,0,0,0,0,0,0
HELIODORA,312920,Selênio,MG,6,6,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0
HERVAL,430710,Selênio,RS,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIDROLANDIA,520970,Selênio,GO,125,4,82,16,23,0,23,0.19008264462809918,0,0,13,0,3,0,0,0,0,0,0,1
HONORIO SERPA,410965,Selênio,PR,29,0,20,1,8,0,8,0.27586206896551724,0,0,0,0,0,0,0,0,0,0,0,2
HORIZONTINA,430960,Selênio,RS,27,3,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2
HORTOLANDIA,351907,Selênio,SP,11,0,5,6,0,0,0,0,0,0,3,0,0,1,0,9,0,0,3,17
HUMAITA,430970,Selênio,RS,42,6,34,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
IACRI,351920,Selênio,SP,23,6,4,12,1,0,1,0.058823529411764705,0,0,2,0,1,0,0,0,0,0,0,0
IACU,291190,Selênio,BA,19,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARAS,351925,Selênio,SP,2,2,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0
IBAITI,410970,Selênio,PR,104,0,53,50,1,0,1,0.009615384615384616,0,0,1,0,0,0,0,0,1,0,0,0
IBATIBA,320245,Selênio,ES,15,3,0,10,2,0,2,0.16666666666666666,0,0,0,1,1,0,0,0,0,0,0,0
IBEMA,410975,Selênio,PR,21,2,2,9,4,4,8,0.42105263157894735,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,0
IBIACA,430980,Selênio,RS,39,0,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IBIAI,312960,Selênio,MG,25,24,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
IBIAM,420675,Selênio,SC,16,1,5,9,1,0,1,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
IBIASSUCE,291200,Selênio,BA,3,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IBICARE,420680,Selênio,SC,23,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBICOARA,291220,Selênio,BA,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBICUI,291230,Selênio,BA,11,6,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
IBIPEBA,291240,Selênio,BA,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IBIRA,351940,Selênio,SP,47,12,11,20,2,2,4,0.11428571428571428,0.05714285714285714,0,0,0,1,0,0,0,0,0,1,1
IBIRACATU,312965,Selênio,MG,12,3,0,2,7,0,7,0.7777777777777778,0,0,0,0,0,0,0,0,0,0,0,0
IBIRACI,312970,Selênio,MG,14,10,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IBIRAIARAS,430990,Selênio,RS,48,1,42,4,1,0,1,0.02127659574468085,0,0,0,0,0,0,0,0,0,0,0,0
IBIRAMA,420690,Selênio,SC,19,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IBIRAPITANGA,291270,Selênio,BA,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IBIRAPUA,291280,Selênio,BA,5,5,0,0,0,0,0,NA,NA,0,1,2,0,0,0,0,0,0,0,0
IBIRATAIA,291290,Selênio,BA,14,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBIRITE,312980,Selênio,MG,23,10,1,0,12,0,12,0.9230769230769231,0,0,0,0,1,1,0,1,0,0,1,3
IBIRUBA,431000,Selênio,RS,45,1,44,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
IBITIARA,291300,Selênio,BA,9,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IBITITA,291310,Selênio,BA,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IBITIURA DE MINAS,312990,Selênio,MG,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBIUNA,351970,Selênio,SP,18,0,10,8,0,0,0,0,0,0,5,0,3,0,0,2,1,0,0,0
IBOTIRAMA,291320,Selênio,BA,9,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICARAI DE MINAS,313005,Selênio,MG,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICARAIMA,410990,Selênio,PR,57,1,26,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ICEM,351980,Selênio,SP,20,1,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGARAPAVA,352010,Selênio,SP,63,0,21,35,7,0,7,0.1111111111111111,0,0,0,1,6,0,0,0,0,0,0,1
IGARAPE,313010,Selênio,MG,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1
IGARATA,352020,Selênio,SP,23,4,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
IGRAPIUNA,291345,Selênio,BA,11,5,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
IGREJINHA,431010,Selênio,RS,108,11,93,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
IGUAI,291350,Selênio,BA,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IGUAPE,352030,Selênio,SP,27,5,9,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IGUATEMI,500430,Selênio,MS,15,0,8,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
IGUATU,411005,Selênio,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IJUI,431020,Selênio,RS,18,3,14,1,0,0,0,0,0,0,3,0,12,0,0,0,0,0,7,5
ILHA COMPRIDA,352042,Selênio,SP,24,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILHA DAS FLORES,280270,Selênio,SE,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ILHABELA,352040,Selênio,SP,40,5,14,20,1,0,1,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,1
ILHEUS,291360,Selênio,BA,48,26,0,22,0,0,0,0,0,0,2,0,10,1,0,1,2,0,7,1
ILICINEA,313050,Selênio,MG,14,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOPOLIS,431030,Selênio,RS,25,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
IMBAU,411007,Selênio,PR,41,0,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMBE,431033,Selênio,RS,31,5,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IMBE DE MINAS,313055,Selênio,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
IMBITUVA,411010,Selênio,PR,74,10,40,10,14,0,14,0.21875,0,0,4,0,0,0,0,0,0,0,0,0
IMBUIA,420740,Selênio,SC,30,0,2,24,4,0,4,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
INACIO MARTINS,411020,Selênio,PR,34,0,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INACIOLANDIA,520993,Selênio,GO,12,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INAJA,411030,Selênio,PR,18,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INCONFIDENTES,313060,Selênio,MG,12,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDAIABIRA,313065,Selênio,MG,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
INDAIAL,420750,Selênio,SC,18,0,2,16,0,0,0,0,0,0,3,0,0,4,0,0,1,0,1,12
INDEPENDENCIA,230560,Selênio,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
INDEPENDENCIA,431040,Selênio,RS,57,0,55,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
INDIANOPOLIS,313070,Selênio,MG,17,2,12,0,3,0,3,0.2,0,0,1,0,1,0,0,0,0,0,0,0
INDIANOPOLIS,411040,Selênio,PR,20,0,10,2,8,0,8,0.4,0,0,2,0,0,0,0,0,0,0,0,0
INDIAPORA,352070,Selênio,SP,42,13,18,10,1,0,1,0.034482758620689655,0,0,1,0,1,0,0,0,0,0,0,0
INDIARA,520995,Selênio,GO,22,3,15,2,2,0,2,0.10526315789473684,0,0,2,0,0,0,0,0,0,0,0,0
INHACORA,431041,Selênio,RS,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INHAMBUPE,291370,Selênio,BA,15,13,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
INHUMAS,521000,Selênio,GO,6,0,4,0,2,0,2,0.3333333333333333,0,0,13,0,1,4,0,0,0,0,0,0
INIMUTABA,313110,Selênio,MG,10,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
INOCENCIA,500440,Selênio,MS,7,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
INUBIA PAULISTA,352080,Selênio,SP,22,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IOMERE,420757,Selênio,SC,18,1,4,11,2,0,2,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,1
IPABA,313115,Selênio,MG,5,3,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
IPAMERI,521010,Selênio,GO,33,5,19,6,3,0,3,0.10714285714285714,0,0,2,0,1,0,0,0,0,0,0,0
IPATINGA,313130,Selênio,MG,2,1,0,0,1,0,1,1,0,0,1,0,1,5,0,0,0,0,1,3
IPE,431043,Selênio,RS,61,0,60,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,1
IPERO,352100,Selênio,SP,62,0,29,31,2,0,2,0.03225806451612903,0,0,4,0,3,0,0,0,0,0,0,6
IPIAU,291390,Selênio,BA,13,5,0,8,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
IPIRA,291400,Selênio,BA,12,6,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
IPIRA,420760,Selênio,SC,33,5,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPIRANGA,411050,Selênio,PR,20,0,10,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IPIRANGA DE GOIAS,521015,Selênio,GO,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IPORA,411060,Selênio,PR,63,0,34,28,0,1,1,0.015873015873015872,0.015873015873015872,0,2,0,0,0,0,1,0,0,0,0
IPORA,521020,Selênio,GO,30,6,19,3,2,0,2,0.08333333333333333,0,0,7,1,1,1,0,0,0,0,0,0
IPORA DO OESTE,420765,Selênio,SC,48,6,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPORANGA,352120,Selênio,SP,48,0,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPUACU,420768,Selênio,SC,46,4,9,30,0,3,3,0.07142857142857142,0.07142857142857142,0,1,0,0,0,0,0,0,0,0,1
IPUIUNA,313150,Selênio,MG,14,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPUMIRIM,420770,Selênio,SC,38,0,7,30,0,1,1,0.02631578947368421,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,0
IPUPIARA,291410,Selênio,BA,22,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRACEMA DO OESTE,411065,Selênio,PR,19,0,10,9,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
IRACEMINHA,420775,Selênio,SC,34,6,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAI,431050,Selênio,RS,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IRAMAIA,291430,Selênio,BA,10,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRANI,420780,Selênio,SC,31,2,9,19,0,1,1,0.034482758620689655,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0
IRAPUA,352150,Selênio,SP,20,2,7,9,2,0,2,0.1111111111111111,0,0,0,0,3,0,0,0,0,0,0,0
IRAQUARA,291440,Selênio,BA,19,9,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IRARA,291450,Selênio,BA,4,4,0,0,0,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,0
IRATI,411070,Selênio,PR,69,8,47,7,7,0,7,0.11475409836065574,0,0,0,0,4,1,0,0,0,0,0,0
IRETAMA,411080,Selênio,PR,48,0,18,22,8,0,8,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
IRINEOPOLIS,420790,Selênio,SC,28,0,0,26,2,0,2,0.07142857142857142,0,0,1,0,0,0,0,0,0,0,0,0
IRUPI,320265,Selênio,ES,12,0,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ISRAELANDIA,521030,Selênio,GO,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,420800,Selênio,SC,22,0,6,15,1,0,1,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0
ITAARA,431053,Selênio,RS,59,2,54,2,1,0,1,0.017543859649122806,0,0,0,0,0,0,0,0,0,0,0,0
ITABAIANA,280290,Selênio,SE,11,0,0,10,1,0,1,0.09090909090909091,0,0,6,0,0,0,0,0,0,0,0,0
ITABELA,291465,Selênio,BA,19,11,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ITABERA,352170,Selênio,SP,22,22,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
ITABERABA,291470,Selênio,BA,23,11,0,12,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
ITABERAI,521040,Selênio,GO,2,2,0,0,0,0,0,NA,NA,0,17,0,3,2,0,0,0,0,0,0
ITABIRINHA,313180,Selênio,MG,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITABORAI,330190,Selênio,RJ,4,0,0,2,2,0,2,0.5,0,0,1,0,1,4,0,1,2,0,0,6
ITACARAMBI,313210,Selênio,MG,20,18,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
ITACARE,291490,Selênio,BA,18,8,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITAETE,291500,Selênio,BA,10,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAGI,291510,Selênio,BA,13,7,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITAGIBA,291520,Selênio,BA,12,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAGIMIRIM,291530,Selênio,BA,3,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
ITAGUACU DA BAHIA,291535,Selênio,BA,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAGUAJE,411090,Selênio,PR,15,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAGUARI,521056,Selênio,GO,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
ITAGUARU,521060,Selênio,GO,2,0,1,0,1,0,1,0.5,0,0,1,0,0,0,0,0,0,0,0,0
ITAI,352180,Selênio,SP,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
ITAIOPOLIS,420810,Selênio,SC,61,0,14,35,12,0,12,0.19672131147540983,0,0,1,0,0,0,0,0,0,0,0,0
ITAIPE,313230,Selênio,MG,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAIPULANDIA,411095,Selênio,PR,95,0,50,44,1,0,1,0.010526315789473684,0,0,1,0,0,0,0,0,0,0,0,0
ITAJA,521080,Selênio,GO,8,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAJU DO COLONIA,291540,Selênio,BA,17,8,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ITAJUBA,313240,Selênio,MG,8,8,0,0,0,0,0,NA,NA,0,1,0,1,1,0,0,0,0,13,10
ITAMARAJU,291560,Selênio,BA,15,11,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0
ITAMARI,291570,Selênio,BA,12,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAMBE,291580,Selênio,BA,10,4,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ITAMBE,411110,Selênio,PR,20,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAMOGI,313290,Selênio,MG,26,16,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
