municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_600001,cnae_891600,cnae_1313800,cnae_1340502,cnae_2019399,cnae_2031200,cnae_2061400,cnae_2033900,cnae_2093200,cnae_2211100,cnae_2212900,cnae_2219600,cnae_2311700,cnae_2342701,cnae_2342702,cnae_2349401,cnae_2349499,cnae_2399199
SANTOS DUMONT,316070,Bário,MG,1,1,0,0,0,0,0,NA,NA,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,3,0
SAO BENTO DO SAPUCAI,354860,Bário,SP,22,4,1,11,6,0,6,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,3,0
SAO BERNARDINO,421575,Bário,SC,22,4,0,6,12,0,12,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO BERNARDO DO CAMPO,354870,Bário,SP,125,41,42,34,8,0,8,0.09523809523809523,0,1,1,7,0,3,18,22,1,8,1,12,71,11,1,11,0,44,15
SAO BONIFACIO,421590,Bário,SC,33,0,0,15,18,0,18,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
SAO BORJA,431800,Bário,RS,15,0,3,4,8,0,8,0.5333333333333333,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,13,0,1,1
SAO BRAS,270820,Bário,AL,29,0,0,1,28,0,28,0.9655172413793104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO BRAS DO SUACUI,316090,Bário,MG,18,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
SAO CARLOS,421600,Bário,SC,26,2,0,3,21,0,21,0.875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,2
SAO CARLOS DO IVAI,412460,Bário,PR,15,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0
SAO CRISTOVAO,280670,Bário,SE,1,1,0,0,0,0,0,NA,NA,5,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,5,3
SAO CRISTOVAO DO SUL,421605,Bário,SC,49,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO DESIDERIO,292890,Bário,BA,26,20,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SAO DOMINGOS,292895,Bário,BA,30,21,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
SAO DOMINGOS,421610,Bário,SC,44,2,0,8,34,0,34,0.8095238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAO DOMINGOS,521980,Bário,GO,14,13,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO FELIPE,292910,Bário,BA,14,14,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0
SAO FELIX DO TOCANTINS,172015,Bário,TO,9,0,0,8,1,0,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO FIDELIS,330480,Bário,RJ,4,0,0,0,4,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
SAO FRANCISCO,316110,Bário,MG,9,9,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0
SAO FRANCISCO,354900,Bário,SP,23,6,0,1,16,0,16,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO FRANCISCO DE ASSIS,431810,Bário,RS,66,2,0,3,61,0,61,0.953125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0
SAO FRANCISCO DE ITABAPOANA,330475,Bário,RJ,8,0,0,0,8,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
SAO FRANCISCO DE PAULA,316120,Bário,MG,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
SAO FRANCISCO DE PAULA,431820,Bário,RS,34,11,20,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0
SAO FRANCISCO DE SALES,316130,Bário,MG,10,10,0,0,0,0,0,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SAO GABRIEL DA PALHA,320470,Bário,ES,10,0,0,8,2,0,2,0.2,0,0,0,0,3,0,0,2,0,0,0,1,2,0,0,6,0,0,1
SAO GERALDO,316150,Bário,MG,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,3
SAO GERALDO DO ARAGUAIA,150745,Bário,PA,12,5,3,0,4,0,4,0.5714285714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0
SAO GONCALO DO ABAETE,316170,Bário,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SAO GONCALO DO PARA,316180,Bário,MG,11,4,5,0,2,0,2,0.2857142857142857,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,7,0,1,0
SAO GONCALO DO SAPUCAI,316200,Bário,MG,6,6,0,0,0,0,0,NA,NA,0,0,2,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0
SAO GOTARDO,316210,Bário,MG,41,23,4,14,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,2,0,1,0
SAO JERONIMO,431840,Bário,RS,22,0,3,5,14,0,14,0.6363636363636364,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,1
SAO JOAO,261320,Bário,PE,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SAO JOAO,412480,Bário,PR,25,0,4,16,5,0,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
SAO JOAO D'ALIANCA,522000,Bário,GO,42,11,16,2,13,0,13,0.41935483870967744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
SAO JOAO DA BALIZA,140050,Bário,RR,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
SAO JOAO DA BOA VISTA,354910,Bário,SP,30,6,0,24,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,9,1,0,0,109,0,5,5
SAO JOAO DA PARAUNA,522005,Bário,GO,27,8,2,7,10,0,10,0.5263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DA PONTE,316240,Bário,MG,24,9,0,0,15,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SAO JOAO DA URTIGA,431842,Bário,RS,63,3,33,12,15,0,15,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DAS DUAS PONTES,354920,Bário,SP,31,5,0,1,25,0,25,0.9615384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DAS MISSOES,316245,Bário,MG,11,11,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DEL REI,316250,Bário,MG,21,19,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,3,1,0,9,0,23,7
SAO JOAO DO CAIUA,412490,Bário,PR,15,4,2,4,5,0,5,0.45454545454545453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
SAO JOAO DO ITAPERIU,421635,Bário,SC,40,2,0,0,38,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOAO DO IVAI,412500,Bário,PR,57,0,21,32,4,0,4,0.07017543859649122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
SAO JOAO DO MANHUACU,316255,Bário,MG,17,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAO JOAO DO ORIENTE,316260,Bário,MG,26,19,0,2,5,0,5,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0
SAO JOAO DO PARAISO,316270,Bário,MG,19,14,0,0,5,0,5,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,4,0,0,0
SAO JOAO DO SUL,421640,Bário,SC,37,1,0,1,35,0,35,0.9722222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
SAO JOAO DO TRIUNFO,412510,Bário,PR,20,9,1,3,7,0,7,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
SAO JOAO EVANGELISTA,316280,Bário,MG,18,18,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
SAO JOAQUIM,421650,Bário,SC,69,4,0,34,31,0,31,0.47692307692307695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JORGE,431844,Bário,RS,31,2,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JORGE D'OESTE,412520,Bário,PR,51,1,12,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
SAO JORGE DO PATROCINIO,412535,Bário,PR,19,5,4,5,5,0,5,0.35714285714285715,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0
SAO JOSE,421660,Bário,SC,19,1,0,5,13,0,13,0.7222222222222222,0,0,0,0,2,0,0,13,0,0,0,8,13,1,2,4,0,21,2
SAO JOSE DA BARRA,316294,Bário,MG,39,29,0,8,2,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
SAO JOSE DA BOA VISTA,412540,Bário,PR,36,0,6,20,10,0,10,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAO JOSE DA SAFIRA,316300,Bário,MG,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DA VITORIA,292935,Bário,BA,16,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DAS PALMEIRAS,412545,Bário,PR,14,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SAO JOSE DE UBA,330513,Bário,RJ,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
SAO JOSE DO ALEGRE,316320,Bário,MG,6,1,0,3,2,0,2,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0
SAO JOSE DO BELMONTE,261350,Bário,PE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,4,0,0,0,0,1,0,0,9,0,0,0
SAO JOSE DO CALCADO,320480,Bário,ES,19,2,0,7,10,0,10,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2
SAO JOSE DO CERRITO,421680,Bário,SC,22,16,0,2,4,0,4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO EGITO,261360,Bário,PE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,0
SAO JOSE DO GOIABAL,316340,Bário,MG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
SAO JOSE DO HERVAL,431846,Bário,RS,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SAO JOSE DO INHACORA,431849,Bário,RS,28,1,20,6,1,0,1,0.037037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DO JACUIPE,292937,Bário,BA,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAO JOSE DO MANTIMENTO,316360,Bário,MG,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SAO JOSE DO NORTE,431850,Bário,RS,43,3,20,11,9,0,9,0.225,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
SAO JOSE DO OURO,431860,Bário,RS,24,0,9,5,10,0,10,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SAO JOSE DOS AUSENTES,431862,Bário,RS,30,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO JOSE DOS CAMPOS,354990,Bário,SP,626,226,14,265,121,0,121,0.3025,0,1,2,6,1,3,2,12,0,3,1,8,24,2,1,6,0,48,6
SAO JOSE DOS PINHAIS,412550,Bário,PR,109,16,12,28,53,0,53,0.5698924731182796,0,0,1,1,1,2,2,10,2,6,0,11,22,6,0,166,1,22,7
SAO LOURENCO DA SERRA,354995,Bário,SP,52,6,23,2,21,0,21,0.45652173913043476,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
SAO LOURENCO DO OESTE,421690,Bário,SC,24,0,0,3,21,0,21,0.875,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
SAO LOURENCO DO SUL,431880,Bário,RS,19,0,0,1,18,0,18,0.9473684210526315,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,0,2,0
SAO LUIS DE MONTES BELOS,522010,Bário,GO,38,15,5,7,11,0,11,0.4782608695652174,0,0,0,0,0,0,0,4,0,2,0,2,2,0,0,5,0,0,0
SAO LUIS DO PARAITINGA,355000,Bário,SP,55,15,6,27,7,0,7,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1
SAO LUIZ,140060,Bário,RR,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
SAO LUIZ DO NORTE,522015,Bário,GO,22,1,5,11,5,0,5,0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO LUIZ GONZAGA,431890,Bário,RS,48,0,24,8,16,0,16,0.3333333333333333,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,21,0,1,0
SAO MANOEL DO PARANA,412555,Bário,PR,20,1,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
SAO MANUEL,355010,Bário,SP,76,30,17,6,23,0,23,0.5,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1
SAO MARCOS,431900,Bário,RS,34,5,3,5,21,0,21,0.7241379310344828,0,0,0,0,0,0,0,2,0,0,0,4,7,3,0,17,0,0,0
SAO MARTINHO,421710,Bário,SC,46,0,0,7,38,1,39,0.8478260869565217,0.021739130434782608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SAO MARTINHO,431910,Bário,RS,49,0,12,5,32,0,32,0.6530612244897959,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0
SAO MATEUS DO SUL,412560,Bário,PR,31,1,4,25,1,0,1,0.03333333333333333,0,0,1,0,0,0,0,2,0,0,0,1,2,0,1,22,0,0,1
SAO MIGUEL ARCANJO,355020,Bário,SP,51,10,0,3,38,0,38,0.926829268292683,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0
SAO MIGUEL DAS MATAS,292940,Bário,BA,12,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO MIGUEL DAS MISSOES,431915,Bário,RS,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,1
SAO MIGUEL DO ANTA,316380,Bário,MG,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SAO MIGUEL DO ARAGUAIA,522020,Bário,GO,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,1
SAO MIGUEL DO IGUACU,412570,Bário,PR,80,0,40,39,1,0,1,0.0125,0,0,0,0,2,0,0,2,0,0,0,2,1,0,0,31,0,2,1
SAO MIGUEL DO OESTE,421720,Bário,SC,56,2,0,5,49,0,49,0.9074074074074074,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,1,1
SAO MIGUEL DO TOCANTINS,172020,Bário,TO,42,26,11,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
SAO NICOLAU,431920,Bário,RS,24,0,6,6,12,0,12,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
SAO PATRICIO,522028,Bário,GO,5,0,4,0,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO PAULO,355030,Bário,SP,74,1,40,23,10,0,10,0.136986301369863,0,18,20,93,12,33,117,263,12,112,23,150,886,79,10,91,3,774,179
SAO PEDRO DA UNIAO,316390,Bário,MG,16,9,0,5,2,0,2,0.2857142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
SAO PEDRO DO IGUACU,412575,Bário,PR,60,0,30,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0
SAO PEDRO DO IVAI,412580,Bário,PR,47,0,19,21,7,0,7,0.14893617021276595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
SAO PEDRO DO PARANA,412590,Bário,PR,30,10,10,0,10,0,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO SUACUI,316410,Bário,MG,10,10,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO PEDRO DO SUL,431940,Bário,RS,88,0,2,1,85,0,85,0.9659090909090909,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,12,0,1,0
SAO PEDRO DOS FERROS,316400,Bário,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO ROMAO,316420,Bário,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SAO ROQUE,355060,Bário,SP,42,0,5,12,25,0,25,0.5952380952380952,0,0,1,1,1,1,1,2,0,0,0,2,20,2,0,9,0,2,2
SAO ROQUE DE MINAS,316430,Bário,MG,19,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO ROQUE DO CANAA,320495,Bário,ES,15,0,0,6,8,1,9,0.6,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
SAO SALVADOR DO TOCANTINS,172025,Bário,TO,12,2,0,6,4,0,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAO SEBASTIAO,355070,Bário,SP,106,0,53,37,16,0,16,0.1509433962264151,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,3
SAO SEBASTIAO DA AMOREIRA,412600,Bário,PR,12,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO SEBASTIAO DO ALTO,330530,Bário,RJ,36,6,0,0,30,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO SEBASTIAO DO CAI,431950,Bário,RS,26,6,0,8,12,0,12,0.6,0,0,0,0,0,0,0,5,0,0,0,1,3,0,0,9,0,14,2
SAO SEBASTIAO DO OESTE,316460,Bário,MG,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
SAO SEBASTIAO DO PARAISO,316470,Bário,MG,39,21,0,15,3,0,3,0.16666666666666666,0,0,0,0,0,1,0,4,0,0,0,4,2,0,0,5,0,5,2
SAO SEBASTIAO DO PASSE,292950,Bário,BA,24,20,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,3,1
SAO SEBASTIAO DO TOCANTINS,172030,Bário,TO,12,7,2,2,1,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SAO SEPE,431960,Bário,RS,49,0,1,3,45,0,45,0.9183673469387755,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,20,0,1,0
SAO TIAGO,316500,Bário,MG,47,37,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1
SAO TOMAS DE AQUINO,316510,Bário,MG,14,8,0,5,1,0,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SAO TOME,412610,Bário,PR,20,3,4,8,5,0,5,0.29411764705882354,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAO VALENTIM,431970,Bário,RS,34,7,5,3,19,0,19,0.7037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SAO VALERIO,172049,Bário,TO,25,1,0,13,11,0,11,0.4583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAO VICENTE,355100,Bário,SP,27,0,10,14,3,0,3,0.1111111111111111,0,0,0,0,0,0,0,3,0,0,0,5,6,2,0,4,0,8,1
SAO VICENTE DE MINAS,316530,Bário,MG,13,13,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0
SAO VICENTE DO SUL,431980,Bário,RS,43,0,1,0,41,1,42,0.9767441860465116,0.023255813953488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
SAPOPEMA,412620,Bário,PR,37,5,8,6,18,0,18,0.5625,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,0
SAPUCAI-MIRIM,316540,Bário,MG,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0
SAQUAREMA,330550,Bário,RJ,4,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,10,0,14,1
SARANDI,432010,Bário,RS,44,6,23,3,12,0,12,0.3157894736842105,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0
SARAPUI,355110,Bário,SP,46,2,0,4,40,0,40,0.9090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,5
SARUTAIA,355120,Bário,SP,28,6,0,3,19,0,19,0.8636363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SATIRO DIAS,292970,Bário,BA,15,15,0,0,0,0,0,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SAUBARA,292975,Bário,BA,42,35,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAUDADE DO IGUACU,412627,Bário,PR,32,4,4,12,12,0,12,0.42857142857142855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SAUDE,292980,Bário,BA,2,2,0,0,0,0,0,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEABRA,292990,Bário,BA,23,15,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
SEARA,421750,Bário,SC,38,0,1,3,34,0,34,0.8947368421052632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
SEBASTIANOPOLIS DO SUL,355130,Bário,SP,22,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SEBERI,432020,Bário,RS,38,0,21,9,8,0,8,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
SEDE NOVA,432023,Bário,RS,38,0,10,16,12,0,12,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SELBACH,432030,Bário,RS,35,0,29,1,5,0,5,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SELVIRIA,500780,Bário,MS,14,4,3,3,4,0,4,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
SENADOR AMARAL,316557,Bário,MG,42,32,0,8,2,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SENADOR MODESTINO GONCALVES,316590,Bário,MG,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SENADOR POMPEU,231270,Bário,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0
SENGES,412630,Bário,PR,60,27,6,8,19,0,19,0.5757575757575758,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0
SENHOR DO BONFIM,293010,Bário,BA,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,10,0,0,0,1,0,0,0,3,0,2,2
SENHORA DO PORTO,316610,Bário,MG,12,12,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SENTINELA DO SUL,432035,Bário,RS,20,0,4,10,6,0,6,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
SERAFINA CORREA,432040,Bário,RS,33,1,0,4,28,0,28,0.875,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
SERICITA,316630,Bário,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SERRA,320500,Bário,ES,86,10,0,18,58,0,58,0.7631578947368421,0,2,0,0,1,1,1,22,1,3,0,12,49,0,5,8,1,33,25
SERRA AZUL,355140,Bário,SP,15,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
SERRA DA SAUDADE,316660,Bário,MG,3,0,1,0,2,0,2,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERRA DO SALITRE,316680,Bário,MG,23,10,2,4,7,0,7,0.5384615384615384,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
SERRA DOS AIMORES,316670,Bário,MG,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERRA NEGRA,355160,Bário,SP,56,4,0,48,4,0,4,0.07692307692307693,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,7,1
SERRA TALHADA,261390,Bário,PE,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,6,0,0,0,3,0,1,0,14,0,3,0
SERRANIA,316690,Bário,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,8,0
SERRANOPOLIS,522050,Bário,GO,31,3,10,2,16,0,16,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
