municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,consistente,prop1,prop2,cnae_161001,cnae_1071600,cnae_1072402,cnae_2022300,cnae_2029100,cnae_2031200,cnae_2072000,cnae_2091600,cnae_2093200,total_cnaes
BOM JESUS DO SUL,410315,Acrilamida,PR,15,0,5,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
BOM PROGRESSO,430237,Acrilamida,RS,8,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BOM RETIRO,420260,Acrilamida,SC,38,2,2,24,10,0,10,1,0.2777777777777778,0,0,0,0,0,1,0,0,0,0,1
BOM RETIRO DO SUL,430240,Acrilamida,RS,22,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BOM SUCESSO,410320,Acrilamida,PR,13,0,6,5,2,0,2,1,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0
BOM SUCESSO DE ITARARE,350715,Acrilamida,SP,15,3,6,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
BOM SUCESSO DO SUL,410322,Acrilamida,PR,21,0,11,0,10,0,10,1,0.47619047619047616,0,0,0,0,0,0,0,0,0,0,0
BONFIM,310810,Acrilamida,MG,10,3,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
BONITO,500220,Acrilamida,MS,19,8,10,1,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,5
BONITO DE MINAS,310825,Acrilamida,MG,4,4,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0
BONOPOLIS,520357,Acrilamida,GO,1,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0
BOQUEIRAO DO LEAO,430245,Acrilamida,RS,19,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BOQUIM,280067,Acrilamida,SE,6,1,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
BORA,350720,Acrilamida,SP,5,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
BORACEIA,350730,Acrilamida,SP,16,1,6,9,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2
BORRAZOPOLIS,410330,Acrilamida,PR,26,0,12,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BOSSOROCA,430250,Acrilamida,RS,22,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BOTUCATU,350750,Acrilamida,SP,149,52,38,59,0,0,0,1,0,0,5,0,0,0,3,0,0,0,1,9
BOTUVERA,420270,Acrilamida,SC,9,0,1,8,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3
BRACO DO NORTE,420280,Acrilamida,SC,16,0,2,11,2,1,3,1,0.1875,0.0625,0,0,0,0,2,0,0,0,0,2
BRAGA,430260,Acrilamida,RS,22,0,22,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
BRAGANCA PAULISTA,350760,Acrilamida,SP,46,0,16,29,1,0,1,1,0.021739130434782608,0,2,0,0,0,5,3,0,0,2,12
BRAGANEY,410335,Acrilamida,PR,28,0,12,16,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,3
BRASILANDIA,500230,Acrilamida,MS,28,0,12,9,7,0,7,1,0.25,0,3,0,0,0,2,0,0,0,1,6
BRASILANDIA DO SUL,410337,Acrilamida,PR,16,0,6,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
BRASILIA DE MINAS,310860,Acrilamida,MG,3,3,0,0,0,0,0,0,NA,NA,0,2,0,0,4,0,0,0,0,6
BREJO ALEGRE,350775,Acrilamida,SP,10,3,2,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
BREJOES,290430,Acrilamida,BA,1,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0
BRUMADINHO,310900,Acrilamida,MG,22,0,2,6,14,0,14,1,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,0
BRUMADO,290460,Acrilamida,BA,3,3,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,1
BUENOPOLIS,310920,Acrilamida,MG,5,1,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
BURI,350800,Acrilamida,SP,68,9,18,39,2,0,2,1,0.03389830508474576,0,2,0,0,0,3,0,0,0,0,5
BURITI DO TOCANTINS,170380,Acrilamida,TO,18,0,6,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BURITIS,310930,Acrilamida,MG,5,5,0,0,0,0,0,0,NA,NA,3,0,0,0,1,0,0,0,0,4
BURITIZAL,350820,Acrilamida,SP,19,1,6,12,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
BUTIA,430270,Acrilamida,RS,12,0,11,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3
CAARAPO,500240,Acrilamida,MS,51,0,30,21,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
CABACEIRAS DO PARAGUACU,290485,Acrilamida,BA,16,3,0,13,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,3
CABO FRIO,330070,Acrilamida,RJ,4,0,0,0,4,0,4,1,1,0,5,0,0,1,0,0,0,0,1,7
CABO VERDE,310950,Acrilamida,MG,9,1,0,0,8,0,8,1,1,0,4,0,0,0,0,0,0,0,0,4
CABREUVA,350840,Acrilamida,SP,46,0,21,25,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,3
CACADOR,420300,Acrilamida,SC,9,0,0,6,3,0,3,1,0.3333333333333333,0,1,0,0,0,10,1,0,1,0,13
CACAPAVA,350850,Acrilamida,SP,179,48,51,80,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2
CACAPAVA DO SUL,430280,Acrilamida,RS,38,0,18,20,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
CACEQUI,430290,Acrilamida,RS,18,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CACHOEIRA,290490,Acrilamida,BA,18,4,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CACHOEIRA ALTA,520410,Acrilamida,GO,4,3,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
CACHOEIRA DO SUL,430300,Acrilamida,RS,23,6,12,5,0,0,0,1,0,0,14,1,0,0,8,0,0,0,0,23
CACHOEIRA PAULISTA,350860,Acrilamida,SP,17,0,8,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CACHOEIRAS DE MACACU,330080,Acrilamida,RJ,4,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3
CACHOEIRINHA,430310,Acrilamida,RS,24,1,12,11,0,0,0,1,0,0,3,0,0,1,5,0,1,0,4,14
CACIQUE DOBLE,430320,Acrilamida,RS,6,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CACU,520430,Acrilamida,GO,2,2,0,0,0,0,0,0,NA,NA,0,2,0,0,0,0,0,0,0,2
CACULE,290500,Acrilamida,BA,1,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0
CAETANOPOLIS,310990,Acrilamida,MG,13,4,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CAFEARA,410340,Acrilamida,PR,16,0,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAFELANDIA,410345,Acrilamida,PR,31,0,12,19,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
CAFEZAL DO SUL,410347,Acrilamida,PR,45,0,16,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAIABU,350890,Acrilamida,SP,41,0,10,31,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CAIANA,311010,Acrilamida,MG,3,0,0,2,1,0,1,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
CAIBATE,430330,Acrilamida,RS,16,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAIBI,420310,Acrilamida,SC,20,0,2,18,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,3
CAJAMAR,350920,Acrilamida,SP,65,0,30,23,12,0,12,1,0.18461538461538463,0,0,0,0,0,0,1,1,2,2,6
CAJATI,350925,Acrilamida,SP,64,3,18,41,1,1,2,1,0.03278688524590164,0.01639344262295082,2,0,0,0,0,0,0,0,0,2
CAJURU,350940,Acrilamida,SP,27,6,6,15,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3
CALDAZINHA,520455,Acrilamida,GO,2,2,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0
CALIFORNIA,410350,Acrilamida,PR,24,0,10,10,4,0,4,1,0.16666666666666666,0,0,0,0,0,0,0,0,1,0,1
CALMON,420315,Acrilamida,SC,15,0,5,10,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,3
CAMACAN,290560,Acrilamida,BA,13,2,0,11,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,5
CAMACARI,290570,Acrilamida,BA,33,24,0,9,0,0,0,1,0,0,3,1,0,16,17,37,1,0,3,78
CAMACHO,311040,Acrilamida,MG,9,8,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CAMAPUA,500260,Acrilamida,MS,44,0,28,16,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,6
CAMAQUA,430350,Acrilamida,RS,20,0,10,10,0,0,0,1,0,0,10,2,0,0,0,1,0,0,0,13
CAMBARA,410360,Acrilamida,PR,28,0,10,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CAMBARA DO SUL,430360,Acrilamida,RS,30,3,18,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CAMBE,410370,Acrilamida,PR,23,0,9,14,0,0,0,1,0,0,3,0,0,0,3,0,0,0,1,7
CAMBIRA,410380,Acrilamida,PR,19,0,8,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
CAMBUCI,330090,Acrilamida,RJ,10,0,10,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
CAMPANARIO,311080,Acrilamida,MG,5,5,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0
CAMPANHA,311090,Acrilamida,MG,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAMPESTRE DA SERRA,430367,Acrilamida,RS,10,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
CAMPINA DA LAGOA,410390,Acrilamida,PR,65,0,26,39,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CAMPINA DAS MISSOES,430370,Acrilamida,RS,21,0,11,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CAMPINA DO MONTE ALEGRE,350945,Acrilamida,SP,32,0,12,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
CAMPINA DO SIMAO,410395,Acrilamida,PR,13,0,5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAMPINA GRANDE DO SUL,410400,Acrilamida,PR,62,8,27,24,3,0,3,1,0.05555555555555555,0,0,1,0,1,1,3,0,0,2,8
CAMPINA VERDE,311110,Acrilamida,MG,8,4,0,0,4,0,4,1,1,0,2,0,0,0,0,0,0,0,0,2
CAMPINAS DO SUL,430380,Acrilamida,RS,54,3,45,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAMPO AZUL,311115,Acrilamida,MG,3,3,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0
CAMPO BELO DO SUL,420340,Acrilamida,SC,23,0,6,16,1,0,1,1,0.043478260869565216,0,1,0,0,0,0,0,0,0,0,1
CAMPO BOM,430390,Acrilamida,RS,18,2,8,8,0,0,0,1,0,0,0,1,0,0,0,4,0,7,3,15
CAMPO BONITO,410405,Acrilamida,PR,16,0,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAMPO DO TENENTE,410410,Acrilamida,PR,42,0,20,2,20,0,20,1,0.47619047619047616,0,0,0,0,0,0,0,0,0,0,0
CAMPO ERE,420350,Acrilamida,SC,19,0,2,17,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
CAMPO FLORIDO,311140,Acrilamida,MG,2,0,0,0,2,0,2,1,1,0,1,2,0,0,0,0,0,0,0,3
CAMPO LARGO,410420,Acrilamida,PR,69,0,38,31,0,0,0,1,0,0,3,0,0,0,1,0,0,4,0,8
CAMPO LIMPO PAULISTA,350960,Acrilamida,SP,8,0,6,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,5
CAMPO MAGRO,410425,Acrilamida,PR,38,0,23,8,7,0,7,1,0.18421052631578946,0,1,0,0,0,0,0,0,0,2,3
CAMPO MOURAO,410430,Acrilamida,PR,32,0,12,20,0,0,0,1,0,0,11,1,0,0,0,0,0,1,3,16
CAMPO NOVO,430400,Acrilamida,RS,24,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAMPOS BELOS,520490,Acrilamida,GO,2,2,0,0,0,0,0,0,NA,NA,1,2,0,0,1,0,0,0,0,4
CAMPOS BORGES,430410,Acrilamida,RS,17,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAMPOS DO JORDAO,350970,Acrilamida,SP,22,6,6,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
CAMPOS GERAIS,311160,Acrilamida,MG,6,2,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CAMPOS LINDOS,170384,Acrilamida,TO,12,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CANAA,311170,Acrilamida,MG,2,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
CANANEIA,350990,Acrilamida,SP,34,4,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CANAPOLIS,311180,Acrilamida,MG,8,4,0,0,4,0,4,1,1,0,3,1,0,0,0,0,0,0,0,4
CANAS,350995,Acrilamida,SP,16,1,6,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CANAVIEIRAS,290630,Acrilamida,BA,6,1,0,5,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,4
CANDEIAS,290650,Acrilamida,BA,6,6,0,0,0,0,0,0,NA,NA,0,0,0,2,5,1,0,0,0,8
CANDELARIA,430420,Acrilamida,RS,28,4,10,14,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
CANDIDO DE ABREU,410440,Acrilamida,PR,40,0,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CANDIDO GODOI,430430,Acrilamida,RS,38,1,25,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CANDIDO RODRIGUES,351010,Acrilamida,SP,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CANDOI,410442,Acrilamida,PR,36,0,13,22,1,0,1,1,0.027777777777777776,0,3,0,0,0,1,0,0,0,0,4
CANELA,430440,Acrilamida,RS,56,4,28,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
CANGUCU,430450,Acrilamida,RS,22,4,12,6,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,5
CANOAS,430460,Acrilamida,RS,41,7,17,17,0,0,0,1,0,0,2,0,0,1,5,1,1,4,1,15
CANOINHAS,420380,Acrilamida,SC,54,0,11,38,5,0,5,1,0.09259259259259259,0,20,0,0,0,6,0,0,0,0,26
CANTAGALO,311205,Acrilamida,MG,4,4,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0
CANTAGALO,330110,Acrilamida,RJ,33,0,8,22,3,0,3,1,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0
CANTAGALO,410445,Acrilamida,PR,19,1,10,8,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3
CAPANEMA,410450,Acrilamida,PR,30,0,10,18,2,0,2,1,0.06666666666666667,0,1,1,0,0,0,2,0,0,0,4
CAPAO ALTO,420325,Acrilamida,SC,15,0,5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAPAO BONITO,351020,Acrilamida,SP,158,16,44,98,0,0,0,1,0,0,2,0,0,0,7,0,0,0,0,9
CAPAO DA CANOA,430463,Acrilamida,RS,40,0,28,12,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,5
CAPAO DO LEAO,430466,Acrilamida,RS,20,1,11,8,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,3
CAPELA DE SANTANA,430468,Acrilamida,RS,4,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CAPELA DO ALTO,351030,Acrilamida,SP,54,18,14,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAPELA NOVA,311220,Acrilamida,MG,7,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAPELINHA,311230,Acrilamida,MG,2,2,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,1
CAPIM BRANCO,311250,Acrilamida,MG,4,0,1,2,1,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0
CAPINOPOLIS,311260,Acrilamida,MG,9,2,6,0,1,0,1,1,0.14285714285714285,0,4,4,0,0,0,0,0,0,0,8
CAPINZAL,420390,Acrilamida,SC,78,2,13,59,4,0,4,1,0.05263157894736842,0,0,0,0,0,1,0,0,0,0,1
CAPITAO ENEAS,311270,Acrilamida,MG,1,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,3
CAPITAO LEONIDAS MARQUES,410460,Acrilamida,PR,31,0,12,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2
CAPIVARI DO SUL,430467,Acrilamida,RS,6,0,6,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,3
CARACOL,500280,Acrilamida,MS,26,7,16,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CARAGUATATUBA,351050,Acrilamida,SP,74,12,25,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CARAMBEI,410465,Acrilamida,PR,30,1,10,19,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,5
CARANDAI,311320,Acrilamida,MG,43,41,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CARAPEBUS,330093,Acrilamida,RJ,20,5,2,4,9,0,9,1,0.6,0,0,0,0,0,0,0,0,0,0,0
CARAVELAS,290690,Acrilamida,BA,2,2,0,0,0,0,0,0,NA,NA,1,0,0,0,3,0,0,0,0,4
CARAZINHO,430470,Acrilamida,RS,52,1,41,10,0,0,0,1,0,0,4,0,0,0,1,0,0,1,0,6
CARBONITA,311350,Acrilamida,MG,7,7,0,0,0,0,0,0,NA,NA,0,0,0,0,5,0,0,0,0,5
CARDOSO,351070,Acrilamida,SP,42,0,18,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CARLOPOLIS,410470,Acrilamida,PR,26,0,10,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CARLOS BARBOSA,430480,Acrilamida,RS,153,0,153,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CARMO,330120,Acrilamida,RJ,19,0,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CARMO DO RIO CLARO,311440,Acrilamida,MG,2,2,0,0,0,0,0,0,NA,NA,3,3,0,0,0,0,0,0,1,7
CARNEIRINHO,311455,Acrilamida,MG,5,0,0,2,3,0,3,1,0.6,0,0,1,0,0,0,0,0,0,0,1
CARRASCO BONITO,170389,Acrilamida,TO,12,0,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CARVALHOPOLIS,311470,Acrilamida,MG,4,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CARVALHOS,311480,Acrilamida,MG,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CASCA,430490,Acrilamida,RS,29,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CASCAVEL,410480,Acrilamida,PR,121,2,73,41,5,0,5,1,0.04201680672268908,0,13,2,0,1,0,0,0,6,0,22
CASEARA,170390,Acrilamida,TO,6,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CASEIROS,430495,Acrilamida,RS,19,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CASIMIRO DE ABREU,330130,Acrilamida,RJ,6,0,0,4,2,0,2,1,0.3333333333333333,0,2,0,0,0,0,0,0,1,3,6
CASSIA DOS COQUEIROS,351090,Acrilamida,SP,29,3,6,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CASTELANDIA,520505,Acrilamida,GO,2,2,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0
CASTRO,410490,Acrilamida,PR,72,2,28,42,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,5
CATANDUVAS,410500,Acrilamida,PR,60,0,24,36,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,4
CATANDUVAS,420400,Acrilamida,SC,25,3,2,20,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CATIGUA,351120,Acrilamida,SP,39,15,10,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CATUIPE,430500,Acrilamida,RS,38,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CATUTI,311547,Acrilamida,MG,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAXAMBU DO SUL,420410,Acrilamida,SC,15,1,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CEDRO DO ABAETE,311560,Acrilamida,MG,11,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CELSO RAMOS,420415,Acrilamida,SC,16,0,4,11,1,0,1,1,0.0625,0,0,1,0,0,0,0,0,0,0,1
CENTENARIO DO SUL,410510,Acrilamida,PR,30,0,10,20,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
CERES,520540,Acrilamida,GO,2,2,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0
CERRO AZUL,410520,Acrilamida,PR,21,4,10,3,3,1,4,1,0.23529411764705882,0.058823529411764705,0,0,0,0,1,0,0,0,1,2
CERRO GRANDE DO SUL,430517,Acrilamida,RS,20,0,12,8,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3
CERRO LARGO,430520,Acrilamida,RS,94,0,93,0,0,1,1,1,0.010638297872340425,0.010638297872340425,1,0,0,0,0,0,0,0,0,1
CERRO NEGRO,420417,Acrilamida,SC,23,0,5,15,3,0,3,1,0.13043478260869565,0,0,0,0,0,0,0,0,0,0,0
CESARIO LANGE,351160,Acrilamida,SP,95,32,24,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
CEU AZUL,410530,Acrilamida,PR,16,0,6,10,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
CHAPADA,430530,Acrilamida,RS,11,0,11,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,3
CHAPADA GAUCHA,311615,Acrilamida,MG,9,9,0,0,0,0,0,0,NA,NA,1,1,0,0,1,0,0,0,0,3
CHAPADAO DO LAGEADO,420419,Acrilamida,SC,15,0,6,9,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
CHAPADAO DO SUL,500295,Acrilamida,MS,23,1,12,6,4,0,4,1,0.18181818181818182,0,25,1,0,0,1,0,0,0,0,27
CHAPECO,420420,Acrilamida,SC,135,2,46,86,0,1,1,1,0.007518796992481203,0.007518796992481203,0,0,0,1,0,1,1,3,6,12
CHARQUEADA,351170,Acrilamida,SP,42,6,16,20,0,0,0,1,0,0,2,4,0,0,3,0,0,0,1,10
CHARQUEADAS,430535,Acrilamida,RS,21,0,11,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CHIAPETTA,430540,Acrilamida,RS,21,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CHOPINZINHO,410540,Acrilamida,PR,20,3,12,0,5,0,5,1,0.29411764705882354,0,1,0,0,0,2,0,0,0,0,3
CHUI,430543,Acrilamida,RS,24,0,24,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
CHUVISCA,430544,Acrilamida,RS,23,0,11,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CIANORTE,410550,Acrilamida,PR,64,0,26,38,0,0,0,1,0,0,6,0,0,0,1,0,0,0,2,9
CICERO DANTAS,290780,Acrilamida,BA,3,3,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,1
CIDADE GAUCHA,410560,Acrilamida,PR,7,0,5,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3
CIDREIRA,430545,Acrilamida,RS,21,1,7,13,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,3
CIPOTANEA,311630,Acrilamida,MG,11,9,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CIRIACO,430550,Acrilamida,RS,16,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CLARO DOS POCOES,311650,Acrilamida,MG,2,0,0,0,2,0,2,1,1,0,0,0,0,0,2,0,0,0,0,2
CLAUDIO,311660,Acrilamida,MG,8,0,4,1,3,0,3,1,375,0,0,1,0,0,1,0,0,1,0,3
CLEVELANDIA,410570,Acrilamida,PR,22,1,12,0,9,0,9,1,0.42857142857142855,0,4,0,0,0,1,0,0,1,0,6
COCALZINHO DE GOIAS,520551,Acrilamida,GO,8,8,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,1
COIMBRA,311670,Acrilamida,MG,2,2,0,0,0,0,0,0,NA,NA,4,1,0,0,0,0,0,0,0,5
COLINAS DO TOCANTINS,170550,Acrilamida,TO,16,0,13,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
COLMEIA,171670,Acrilamida,TO,12,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
COLOMBIA,351210,Acrilamida,SP,31,0,13,17,1,0,1,1,0.03225806451612903,0,2,3,0,0,0,0,0,0,0,5
COLOMBO,410580,Acrilamida,PR,95,0,40,53,2,0,2,1,0.021052631578947368,0,2,0,0,0,1,2,1,5,4,15
COLORADO,430560,Acrilamida,RS,12,0,12,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
COLUNA,311680,Acrilamida,MG,1,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0
COMBINADO,170555,Acrilamida,TO,4,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
COMENDADOR GOMES,311690,Acrilamida,MG,3,0,0,1,2,0,2,1,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,1
CONCEICAO DA APARECIDA,311710,Acrilamida,MG,1,1,0,0,0,0,0,0,NA,NA,2,2,0,0,0,0,0,0,0,4
CONCEICAO DA BARRA DE MINAS,311520,Acrilamida,MG,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CONCEICAO DO MATO DENTRO,311750,Acrilamida,MG,2,2,0,0,0,0,0,0,NA,NA,2,1,0,0,1,0,0,0,0,4
CONCEICAO DO PARA,311760,Acrilamida,MG,19,2,13,1,3,0,3,1,0.17647058823529413,0,0,1,0,0,0,0,0,0,0,1
