municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_111301,cnae_111302,cnae_111303,cnae_111399,cnae_112101,cnae_112102,cnae_112199,cnae_113000,cnae_114800,cnae_115600,cnae_116401,cnae_116402,cnae_116403,cnae_116499,cnae_119901,cnae_119902,cnae_119903,cnae_119904,cnae_119905,cnae_119906,cnae_119907,cnae_119908,cnae_119909,cnae_119999,cnae_121101,cnae_121102,cnae_122900,cnae_131800,cnae_132600,cnae_133401,cnae_133402,cnae_133403,cnae_133404,cnae_133405,cnae_133406,cnae_133407,cnae_133408,cnae_133409,cnae_133410,cnae_133411,cnae_133499,cnae_134200,cnae_135100,cnae_139301,cnae_139302,cnae_139303,cnae_139304,cnae_139305,cnae_139306,cnae_139399,cnae_141501,cnae_141502,cnae_142300,cnae_151201,cnae_151202,cnae_151203,cnae_152101,cnae_152102,cnae_152103,cnae_153901,cnae_153902,cnae_154700,cnae_155501,cnae_155502,cnae_155503,cnae_155504,cnae_155505,cnae_159899,cnae_161001,cnae_161003,cnae_210101,cnae_210102,cnae_210103,cnae_210104,cnae_210105,cnae_210106,cnae_210108,cnae_220902,cnae_1013901,cnae_1052000,cnae_2012600,cnae_2013401,cnae_2013402,cnae_2019399,cnae_2092401,cnae_2092402,cnae_2110600,cnae_2121101,cnae_2122000,cnae_3839401
ITAPETININGA,352230,Nitrato (como N),SP,189,49,23,96,21,0,21,0.15,0,6,655,7,13,0,0,5,47,0,96,0,0,0,40,4,0,42,0,54,12,0,16,23,95,570,0,87,23,61,0,15,0,7,0,0,1,0,7,0,5,23,0,0,0,0,0,3,0,0,11,3,3,47,846,390,30,35,26,6,10,15,9,110,6,4,8,7,4,4,59,73,0,6,0,1,4,1,0,6,11,0,3,11,1,0,0,0,1,0,1
ITAPEVA,313360,Nitrato (como N),MG,15,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0
ITAPEVA,352240,Nitrato (como N),SP,102,38,0,27,37,0,37,0.578125,0,14,1516,45,27,9,0,2,28,0,284,0,0,0,33,0,1,20,2,99,13,0,7,168,85,410,1,2,14,1,0,7,0,1,0,0,0,0,4,0,0,7,2,0,0,0,0,0,0,0,2,0,0,3,338,223,34,0,1,0,2,1,5,7,0,1,0,4,0,9,83,81,0,81,0,1,10,13,0,1,3,0,0,0,0,0,0,0,0,0,0
ITAPEVI,352250,Nitrato (como N),SP,25,5,4,7,9,0,9,0.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,41,2,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,3,15,4,1
ITAPICURU,291650,Nitrato (como N),BA,13,12,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
ITAPIPOCA,230640,Nitrato (como N),CE,50,42,0,8,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,2,2,0,0,1,0,0,0,5,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ITAPIRAPUA,521100,Nitrato (como N),GO,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0
ITAPIRAPUA PAULISTA,352265,Nitrato (como N),SP,38,10,0,1,27,0,27,0.9642857142857143,0,1,148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,9,23,0,0,0,0,0,1,0,0,0,0,0,0,1,25,21,0,188,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAPIRATINS,171090,Nitrato (como N),TO,3,0,0,1,2,0,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ITAPITANGA,291660,Nitrato (como N),BA,12,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ITAPIUNA,230650,Nitrato (como N),CE,28,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAPOA,530010,Nitrato (como N),DF,76,0,0,2,73,1,74,0.9736842105263158,0.013157894736842105,22,11,0,16,2,0,3,7,2,51,0,0,0,8,6,1,6,0,2,2,0,0,0,10,163,7,41,0,4,0,5,0,1,1,0,0,0,2,1,0,11,6,1,0,0,0,0,0,0,3,6,0,7,102,16,1,3,14,2,2,3,18,51,13,8,10,19,10,52,674,39,0,1,0,1,6,5,0,204,104,4,3,17,3,0,1,4,20,3,5
ITAPORA,500450,Nitrato (como N),MS,64,42,12,9,1,0,1,0.045454545454545456,0,1,1,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,22,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ITAPORA DO TOCANTINS,171110,Nitrato (como N),TO,7,0,0,3,4,0,4,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
ITAPORANGA,352280,Nitrato (como N),SP,106,30,4,19,53,0,53,0.6973684210526315,0,1,156,0,3,0,0,0,8,0,174,0,0,0,3,0,0,1,0,88,4,0,0,0,3,224,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0,1,0,0,0,0,0,1,430,169,2,0,1,0,0,3,1,0,0,0,0,0,0,0,4,11,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
ITAPORANGA D'AJUDA,280320,Nitrato (como N),SE,44,3,0,7,33,1,34,0.8292682926829268,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,0,1,0,0,5,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0
ITAPUCA,431057,Nitrato (como N),RS,16,0,0,0,16,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAPURANGA,521120,Nitrato (como N),GO,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,15,1,0,0,0,0,0,1,0,8,19,0,0,0,0,0,0,0,0,0,0
ITAQUI,431060,Nitrato (como N),RS,34,1,0,12,21,0,21,0.6363636363636364,0,36,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15,26,3,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0
ITAQUIRAI,500460,Nitrato (como N),MS,15,15,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
ITAQUITINGA,260780,Nitrato (como N),PE,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITARANTIM,291680,Nitrato (como N),BA,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0
ITARARE,352320,Nitrato (como N),SP,90,0,1,36,53,0,53,0.5888888888888889,0,6,718,22,21,0,0,4,1,0,353,0,0,1,30,0,1,0,3,96,7,0,7,3,9,352,4,3,8,2,0,2,0,1,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,233,223,5,0,8,0,0,1,5,4,0,0,0,0,0,7,56,78,0,34,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0
ITAREMA,230655,Nitrato (como N),CE,22,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ITARIRI,352330,Nitrato (como N),SP,20,0,1,13,6,0,6,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,8,0,8,0,0,0,212,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,0,4,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,3,1,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ITARUMA,521130,Nitrato (como N),GO,19,4,5,7,3,0,3,0.2,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,6,0,1,11,0,0,0,0,0,0,0,0,0,0
ITATIAIUCU,313370,Nitrato (como N),MG,8,1,1,0,6,0,6,0.8571428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0
ITATIBA,352340,Nitrato (como N),SP,56,8,5,10,32,1,33,0.6875,0.020833333333333332,1,65,0,1,0,0,1,7,0,2,0,0,0,32,0,0,0,0,4,5,0,0,3,78,125,4,9,14,57,0,3,0,5,0,0,0,0,4,4,11,69,9,0,0,0,0,1,0,0,2,0,1,4,115,27,13,6,25,3,1,14,4,34,5,2,6,3,4,2,34,46,0,0,0,0,1,1,0,5,5,0,0,0,0,0,0,1,2,1,1
ITATIBA DO SUL,431070,Nitrato (como N),RS,31,10,3,0,18,0,18,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITATINGA,352350,Nitrato (como N),SP,39,3,5,13,18,0,18,0.5,0,14,44,1,0,0,0,0,39,0,43,1,0,0,0,0,0,1,0,4,0,0,7,0,4,38,0,0,26,1,0,0,0,1,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,1,269,133,4,0,1,0,1,9,3,18,0,2,2,3,1,0,104,105,0,2,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0
ITATIRA,230660,Nitrato (como N),CE,33,33,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ITAU DE MINAS,313375,Nitrato (como N),MG,22,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,11,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
ITAUNA DO SUL,411130,Nitrato (como N),PR,18,8,0,3,6,1,7,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ITAVERAVA,313390,Nitrato (como N),MG,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ITINGA,313400,Nitrato (como N),MG,24,24,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ITIRAPUA,352370,Nitrato (como N),SP,32,0,5,24,3,0,3,0.09375,0,0,11,0,0,0,0,0,22,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,1,0,0,1,67,80,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0
ITIUBA,291700,Nitrato (como N),BA,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0
ITOBI,352380,Nitrato (como N),SP,27,4,0,15,8,0,8,0.34782608695652173,0,7,92,0,0,4,0,1,46,0,6,0,0,0,10,0,0,42,47,6,1,0,0,0,11,45,0,3,2,4,0,0,0,0,0,0,0,0,0,2,0,1,41,0,0,0,0,0,0,0,3,0,0,2,94,34,1,0,2,1,0,1,1,3,0,0,0,2,0,0,14,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ITUACU,291720,Nitrato (como N),BA,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ITUBERA,291730,Nitrato (como N),BA,10,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITUETA,313410,Nitrato (como N),MG,22,16,0,0,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
ITUMBIARA,521150,Nitrato (como N),GO,135,15,38,47,35,0,35,0.2916666666666667,0,3,7,0,1,10,0,1,101,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,28,3,0,0,0,0,0,1,1,4,0,0,1,0,1,7,115,1,0,0,0,0,0,0,0,14,30,0,2,17,1,0,1,1,2,0,1
ITUMIRIM,313430,Nitrato (como N),MG,12,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0
ITUPEVA,352400,Nitrato (como N),SP,33,2,0,4,27,0,27,0.8709677419354839,0,0,51,0,1,0,0,0,2,0,1,0,0,0,7,0,1,0,0,6,3,0,0,8,14,50,1,7,3,235,0,3,0,1,0,0,0,0,3,1,5,33,4,0,0,0,0,4,0,0,3,0,0,1,42,6,6,0,9,0,0,4,3,4,0,1,1,0,1,0,12,7,0,0,0,0,0,0,0,7,3,0,0,3,4,0,0,0,3,1,0
ITUPORANGA,420850,Nitrato (como N),SC,51,0,5,16,29,1,30,0.5882352941176471,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,29,1,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0
ITURAMA,313440,Nitrato (como N),MG,9,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,43,0,0,0,0,0,0,0,0,2,17,0,0,1,0,0,0,0,2,0,0
ITUTINGA,313450,Nitrato (como N),MG,23,16,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,1,7,0,0,0,0,0,0,0,0,0,0
IUNA,320300,Nitrato (como N),ES,16,0,0,2,14,0,14,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0
IVAI,411140,Nitrato (como N),PR,63,0,31,27,5,0,5,0.07936507936507936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
IVAIPORA,411150,Nitrato (como N),PR,71,15,17,8,31,0,31,0.5535714285714286,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,21,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,1,0,0
IVATE,411155,Nitrato (como N),PR,38,12,4,10,12,0,12,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
IVATUBA,411160,Nitrato (como N),PR,16,6,4,0,6,0,6,0.6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVINHEMA,500470,Nitrato (como N),MS,50,42,1,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,54,0,0,0,0,0,0,0,1,4,11,0,1,0,0,0,0,0,0,1,1
IVOLANDIA,521160,Nitrato (como N),GO,21,10,6,4,1,0,1,0.09090909090909091,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0
IVORA,431075,Nitrato (como N),RS,20,0,5,0,15,0,15,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JABORA,420860,Nitrato (como N),SC,14,0,1,0,13,0,13,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JABORANDI,352420,Nitrato (como N),SP,22,4,0,16,2,0,2,0.1111111111111111,0,1,1,0,1,6,0,0,491,0,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,1,19,1,1,0,4,0,0,1,1,1,0,0,0,0,0,1,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JABOTI,411170,Nitrato (como N),PR,40,15,8,9,8,0,8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
