municipio,codigo_ibge,parâmetro,uf,Total de testes substâncias em geral para cada linha - incluindo MENOR_LQ,Total de inconsistentes,Total de Consistentes não detectados,Total de parâmetros com MENOR_LQ,Total de Consistentes detectados Abaixo do VMP,Total de Consistentes detectados Acima do VMP,Total_Detectados,prop1,prop2,cnae_729404,cnae_729405,cnae_1510600,cnae_1610205,cnae_2019399,cnae_2071100,cnae_2093200,cnae_2412100,cnae_2423702,cnae_2449199,cnae_2539002
FORMIGUEIRO,430840,Cromo,RS,36,2,33,0,1,0,1,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0,0
FORMOSA,520800,Cromo,GO,58,5,26,25,2,0,2,0.03773584905660377,0,0,0,3,0,0,0,0,0,0,0,2
FORMOSA DO OESTE,410820,Cromo,PR,19,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORMOSA DO RIO PRETO,291110,Cromo,BA,15,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORMOSA DO SUL,420543,Cromo,SC,20,0,1,16,3,0,3,0.15,0,0,0,0,0,0,0,0,0,0,0,0
FORMOSO,312620,Cromo,MG,28,20,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
FORMOSO,520810,Cromo,GO,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
FORMOSO DO ARAGUAIA,170820,Cromo,TO,8,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FORTALEZA,230440,Cromo,CE,17,2,0,15,0,0,0,0,0,4,0,34,0,3,47,20,4,0,13,28
FORTALEZA DE MINAS,312630,Cromo,MG,24,14,0,9,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,1,0
FORTALEZA DOS VALOS,430845,Cromo,RS,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOZ DO IGUACU,410830,Cromo,PR,56,0,30,24,2,0,2,0.03571428571428571,0,0,0,0,1,0,1,0,1,0,1,3
FOZ DO JORDAO,410845,Cromo,PR,28,0,16,10,2,0,2,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0
FRANCA,351620,Cromo,SP,18,2,6,10,0,0,0,0,0,0,0,134,0,5,37,8,0,1,4,6
FRANCISCO ALVES,410832,Cromo,PR,58,1,21,29,7,0,7,0.12280701754385964,0,0,0,0,0,0,0,0,0,0,0,0
FRANCISCO BELTRAO,410840,Cromo,PR,56,0,25,31,0,0,0,0,0,1,0,1,0,0,3,0,0,0,2,4
FRANCISCO DUMONT,312660,Cromo,MG,18,4,2,5,7,0,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0
FRANCISCOPOLIS,312675,Cromo,MG,13,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FREDERICO WESTPHALEN,430850,Cromo,RS,15,2,12,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
FUNILANDIA,312720,Cromo,MG,6,0,0,1,5,0,5,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0
GABRIEL MONTEIRO,351650,Cromo,SP,21,8,1,3,9,0,9,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,0
GALIA,351660,Cromo,SP,20,4,0,9,7,0,7,0.4375,0,0,0,0,0,0,0,0,0,0,0,0
GALVAO,420560,Cromo,SC,33,2,2,26,3,0,3,0.0967741935483871,0,0,0,1,0,0,0,0,0,0,0,0
GAMA,530010,Cromo,DF,46,0,12,33,1,0,1,0.021739130434782608,0,9,2,5,0,3,50,2,1,0,4,26
GAMELEIRA DE GOIAS,520815,Cromo,GO,8,5,0,1,2,0,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
GANDU,291120,Cromo,BA,15,4,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
GARANHUNS,260600,Cromo,PE,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1
GARARU,280240,Cromo,SE,17,8,0,5,4,0,4,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0
GARIBALDI,430860,Cromo,RS,186,0,185,0,1,0,1,0.005376344086021506,0,0,0,0,0,0,5,0,0,0,0,7
GAROPABA,420570,Cromo,SC,129,0,14,96,19,0,19,0.14728682170542637,0,0,0,0,0,0,0,0,0,0,0,0
GASTAO VIDIGAL,351680,Cromo,SP,23,5,0,1,17,0,17,0.9444444444444444,0,0,0,0,0,0,0,0,0,0,0,0
GAURAMA,430870,Cromo,RS,32,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAVIAO,291125,Cromo,BA,12,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENERAL CAMARA,430880,Cromo,RS,48,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENERAL CARNEIRO,410850,Cromo,PR,53,0,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENERAL SALGADO,351690,Cromo,SP,69,6,1,0,56,6,62,0.9841269841269841,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0
GENTIO DO OURO,291130,Cromo,BA,11,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GETULIO VARGAS,430890,Cromo,RS,55,2,49,4,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
GIRUA,430900,Cromo,RS,74,9,62,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
GLICERIO,351710,Cromo,SP,64,2,10,50,2,0,2,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0
GLORIA,291140,Cromo,BA,14,14,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0
GLORINHA,430905,Cromo,RS,28,2,23,2,1,0,1,0.038461538461538464,0,0,0,1,0,0,0,0,0,1,0,0
GODOY MOREIRA,410855,Cromo,PR,27,0,14,11,2,0,2,0.07407407407407407,0,0,0,0,0,0,0,0,0,0,0,0
GOIANAPOLIS,520840,Cromo,GO,14,7,1,2,4,0,4,0.5714285714285714,0,0,1,1,0,0,0,0,0,0,0,0
GOIANESIA,520860,Cromo,GO,21,10,8,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
GOIANIA,520870,Cromo,GO,63,38,6,10,9,0,9,0.36,0,6,3,36,1,2,47,7,7,0,11,52
GOIANORTE,170830,Cromo,TO,10,0,0,6,4,0,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0
GOIAS,520890,Cromo,GO,33,2,21,6,4,0,4,0.12903225806451613,0,0,0,1,0,0,0,0,0,0,0,0
GOIATINS,170900,Cromo,TO,53,0,12,27,14,0,14,0.2641509433962264,0,0,0,0,0,0,0,0,0,0,0,0
GOIATUBA,520910,Cromo,GO,79,30,37,6,5,1,6,0.12244897959183673,0.02040816326530612,0,0,0,0,0,0,0,0,0,0,0
GOIOERE,410860,Cromo,PR,35,0,18,13,4,0,4,0.11428571428571428,0,0,0,0,0,0,0,0,0,0,0,0
GOIOXIM,410865,Cromo,PR,18,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GONCALVES,312740,Cromo,MG,12,4,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GONGOGI,291150,Cromo,BA,16,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOUVEIA,312760,Cromo,MG,14,14,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GOUVELANDIA,520915,Cromo,GO,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOVERNADOR ARCHER,210450,Cromo,MA,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GRAMADO,430910,Cromo,RS,66,0,54,5,7,0,7,0.10606060606060606,0,0,0,0,0,0,0,0,0,0,1,1
GRANDES RIOS,410870,Cromo,PR,49,0,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRAO MOGOL,312780,Cromo,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GRAVATAI,430920,Cromo,RS,30,12,17,0,1,0,1,0.05555555555555555,0,0,1,0,0,2,14,3,0,0,7,30
GRUPIARA,312790,Cromo,MG,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GUAIBA,430930,Cromo,RS,44,8,28,7,1,0,1,0.027777777777777776,0,0,0,2,0,2,0,1,0,0,0,4
GUAIRA,410880,Cromo,PR,84,0,27,57,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
GUAIRACA,410890,Cromo,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAJERU,291165,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GUAMIRANGA,410895,Cromo,PR,41,0,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAPIARA,351760,Cromo,SP,120,48,0,67,5,0,5,0.06944444444444445,0,0,0,0,0,0,0,0,0,0,0,0
GUAPIRAMA,410900,Cromo,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUAPO,520920,Cromo,GO,2,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
GUAPORE,430940,Cromo,RS,35,0,34,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,4,7
GUAPOREMA,410910,Cromo,PR,19,1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARACI,410920,Cromo,PR,40,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARACIABA,312820,Cromo,MG,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GUARACIABA,420640,Cromo,SC,55,3,5,22,25,0,25,0.4807692307692308,0,0,0,0,0,0,0,0,0,0,0,0
GUARAI,170930,Cromo,TO,27,0,6,19,2,0,2,0.07407407407407407,0,0,0,0,0,0,0,0,0,0,0,0
GUARAITA,520929,Cromo,GO,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARAMIRANGA,230510,Cromo,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GUARANESIA,312830,Cromo,MG,32,28,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
GUARANI D'OESTE,351800,Cromo,SP,21,7,0,1,13,0,13,0.9285714285714286,0,0,0,1,0,0,0,0,0,0,0,0
GUARANI DAS MISSOES,430950,Cromo,RS,47,0,44,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
GUARANI DE GOIAS,520940,Cromo,GO,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GUARANIACU,410930,Cromo,PR,63,0,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARAPARI,320240,Cromo,ES,10,0,2,6,2,0,2,0.2,0,0,0,4,0,0,0,0,0,0,0,1
GUARAPUAVA,410940,Cromo,PR,134,1,86,47,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,6
GUARAQUECABA,410950,Cromo,PR,24,1,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUARAREMA,351830,Cromo,SP,51,7,28,15,1,0,1,0.022727272727272728,0,0,0,0,0,0,3,0,0,0,1,0
GUARATINGA,291180,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GUARATUBA,410960,Cromo,PR,38,2,26,0,10,0,10,0.2777777777777778,0,0,0,1,0,0,1,0,0,0,0,2
GUARDA-MOR,312860,Cromo,MG,8,0,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
GUAREI,351850,Cromo,SP,14,0,0,13,1,0,1,0.07142857142857142,0,0,0,0,0,0,1,0,0,0,0,0
GUARIBA,351860,Cromo,SP,20,2,14,3,1,0,1,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
GUARUJA,351870,Cromo,SP,29,3,16,8,2,0,2,0.07692307692307693,0,0,0,0,1,0,0,0,0,0,0,2
GUARUJA DO SUL,420660,Cromo,SC,38,0,5,20,13,0,13,0.34210526315789475,0,0,0,0,0,0,0,0,0,0,0,1
GUARULHOS,351880,Cromo,SP,38,15,17,5,1,0,1,0.043478260869565216,0,0,6,1,0,7,143,30,9,3,23,100
GUATAMBU,420665,Cromo,SC,48,2,4,23,19,0,19,0.41304347826086957,0,0,0,0,0,0,0,0,0,0,0,0
GUAXUPE,312870,Cromo,MG,9,7,0,2,0,0,0,0,0,0,0,17,0,0,1,0,0,0,1,0
GUIA LOPES DA LAGUNA,500410,Cromo,MS,12,6,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GUIDOVAL,312880,Cromo,MG,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GUIRICEMA,312900,Cromo,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
GURINHATA,312910,Cromo,MG,15,5,0,0,10,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0
GURUPI,170950,Cromo,TO,14,0,4,8,2,0,2,0.14285714285714285,0,0,0,8,1,0,5,0,0,0,0,1
GUZOLANDIA,351890,Cromo,SP,18,0,1,0,15,2,17,0.9444444444444444,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0
HEITORAI,520960,Cromo,GO,6,2,2,0,2,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0
HELIODORA,312920,Cromo,MG,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
HERVAL,430710,Cromo,RS,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HERVEIRAS,430957,Cromo,RS,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIDROLANDIA,520970,Cromo,GO,125,17,66,27,15,0,15,0.1388888888888889,0,0,0,1,0,0,0,0,0,0,0,0
HONORIO SERPA,410965,Cromo,PR,29,1,20,1,7,0,7,0.25,0,0,0,0,0,0,0,0,0,0,0,0
HORIZONTINA,430960,Cromo,RS,27,3,19,4,1,0,1,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,1
HORTOLANDIA,351907,Cromo,SP,18,6,4,7,1,0,1,0.08333333333333333,0,0,0,1,0,0,1,2,0,0,0,7
HUMAITA,430970,Cromo,RS,46,8,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IACRI,351920,Cromo,SP,23,8,1,8,6,0,6,0.4,0,0,0,0,0,0,0,0,0,0,0,0
IACU,291190,Cromo,BA,26,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IARAS,351925,Cromo,SP,10,2,0,7,1,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0
IBAITI,410970,Cromo,PR,104,0,55,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBATIBA,320245,Cromo,ES,14,2,0,11,1,0,1,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
IBEMA,410975,Cromo,PR,20,2,10,7,1,0,1,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
IBIACA,430980,Cromo,RS,39,0,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBIAI,312960,Cromo,MG,24,16,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
IBIAM,420675,Cromo,SC,16,1,3,10,2,0,2,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
IBIASSUCE,291200,Cromo,BA,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IBICARE,420680,Cromo,SC,23,2,2,17,2,0,2,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0
IBICOARA,291220,Cromo,BA,10,4,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IBICUI,291230,Cromo,BA,15,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBIPEBA,291240,Cromo,BA,7,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IBIRA,351940,Cromo,SP,47,11,3,17,16,0,16,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0
IBIRACATU,312965,Cromo,MG,12,4,0,2,6,0,6,0.75,0,0,0,0,0,0,0,0,0,0,0,0
IBIRACI,312970,Cromo,MG,12,10,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IBIRAIARAS,430990,Cromo,RS,48,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBIRAMA,420690,Cromo,SC,19,1,2,12,4,0,4,0.2222222222222222,0,0,0,2,0,0,0,0,0,0,0,0
IBIRAPITANGA,291270,Cromo,BA,13,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBIRAPUA,291280,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IBIRATAIA,291290,Cromo,BA,16,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBIRITE,312980,Cromo,MG,23,10,0,0,13,0,13,1,0,0,0,0,0,0,1,1,0,0,0,5
IBIRUBA,431000,Cromo,RS,45,1,39,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
IBITIARA,291300,Cromo,BA,13,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBITITA,291310,Cromo,BA,6,6,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IBITIURA DE MINAS,312990,Cromo,MG,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBIUNA,351970,Cromo,SP,18,8,4,4,2,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0
IBOTIRAMA,291320,Cromo,BA,12,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICARAI DE MINAS,313005,Cromo,MG,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICARAIMA,410990,Cromo,PR,57,0,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICEM,351980,Cromo,SP,20,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGARAPAVA,352010,Cromo,SP,63,0,21,36,6,0,6,0.09523809523809523,0,0,0,1,0,0,0,1,0,0,0,1
IGARATA,352020,Cromo,SP,23,4,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGRAPIUNA,291345,Cromo,BA,15,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGREJINHA,431010,Cromo,RS,113,15,79,15,4,0,4,0.04081632653061224,0,0,0,8,0,0,3,1,0,0,0,0
IGUAI,291350,Cromo,BA,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IGUAPE,352030,Cromo,SP,27,14,4,5,4,0,4,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0
IGUATEMI,500430,Cromo,MS,15,7,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
IGUATU,411005,Cromo,PR,19,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IJUI,431020,Cromo,RS,20,3,13,2,2,0,2,0.11764705882352941,0,0,0,1,0,0,0,0,1,0,1,0
ILHA COMPRIDA,352042,Cromo,SP,30,8,4,13,5,0,5,0.22727272727272727,0,0,0,0,0,0,0,0,0,0,0,0
ILHA DAS FLORES,280270,Cromo,SE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILHA DE ITAMARACA,260760,Cromo,PE,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
ILHABELA,352040,Cromo,SP,40,16,8,14,2,0,2,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,2
ILHEUS,291360,Cromo,BA,66,37,0,29,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ILICINEA,313050,Cromo,MG,14,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOPOLIS,431030,Cromo,RS,25,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMBAU,411007,Cromo,PR,43,0,26,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IMBE,431033,Cromo,RS,31,3,26,0,2,0,2,0.07142857142857142,0,0,0,0,0,0,1,0,0,0,0,0
IMBE DE MINAS,313055,Cromo,MG,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
IMBITUVA,411010,Cromo,PR,74,10,40,10,14,0,14,0.21875,0,0,0,2,0,0,0,0,0,0,0,0
IMBUIA,420740,Cromo,SC,30,0,1,23,6,0,6,0.2,0,0,0,0,0,0,0,0,0,0,0,0
INACIO MARTINS,411020,Cromo,PR,34,0,20,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INACIOLANDIA,520993,Cromo,GO,14,8,2,3,1,0,1,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
INAJA,411030,Cromo,PR,18,0,8,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
INCONFIDENTES,313060,Cromo,MG,2,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
INDAIABIRA,313065,Cromo,MG,1,1,0,0,0,0,0,NA,NA,0,0,2,0,0,0,2,0,0,0,0
INDAIAL,420750,Cromo,SC,18,0,2,12,4,0,4,0.2222222222222222,0,0,0,0,0,1,4,3,0,0,0,6
INDEPENDENCIA,230560,Cromo,CE,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
INDEPENDENCIA,431040,Cromo,RS,60,0,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDIANOPOLIS,313070,Cromo,MG,10,0,0,4,5,1,6,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0
INDIANOPOLIS,411040,Cromo,PR,20,0,10,1,9,0,9,0.45,0,0,0,0,0,0,0,0,0,0,0,1
INDIAPORA,352070,Cromo,SP,42,10,0,5,27,0,27,0.84375,0,0,0,2,0,0,0,0,0,0,0,0
INDIARA,520995,Cromo,GO,22,8,6,4,4,0,4,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,1
INHACORA,431041,Cromo,RS,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INHAMBUPE,291370,Cromo,BA,19,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
INHUMAS,521000,Cromo,GO,4,0,1,2,1,0,1,0.25,0,0,0,5,0,0,4,0,0,0,0,12
INIMUTABA,313110,Cromo,MG,8,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
INOCENCIA,500440,Cromo,MS,13,7,0,4,2,0,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
INUBIA PAULISTA,352080,Cromo,SP,22,7,0,5,10,0,10,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
IOMERE,420757,Cromo,SC,18,1,4,11,2,0,2,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0
IPABA,313115,Cromo,MG,4,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
IPAMERI,521010,Cromo,GO,35,3,15,11,6,0,6,0.1875,0,0,0,1,0,0,0,0,0,0,0,0
IPATINGA,313130,Cromo,MG,2,1,0,0,1,0,1,1,0,0,0,3,0,0,5,0,0,0,0,8
IPE,431043,Cromo,RS,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPERO,352100,Cromo,SP,63,22,14,27,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,5
IPIAU,291390,Cromo,BA,14,2,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IPIRA,291400,Cromo,BA,26,7,0,19,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
IPIRA,420760,Cromo,SC,32,4,1,24,3,0,3,0.10714285714285714,0,0,0,0,0,0,0,0,0,0,0,1
IPIRANGA,411050,Cromo,PR,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPIRANGA DE GOIAS,521015,Cromo,GO,4,4,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IPORA,411060,Cromo,PR,63,1,35,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IPORA,521020,Cromo,GO,30,5,8,6,11,0,11,0.44,0,0,0,6,0,0,1,0,0,0,0,2
IPORA DO OESTE,420765,Cromo,SC,48,6,4,31,7,0,7,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
IPORANGA,352120,Cromo,SP,48,16,8,21,3,0,3,0.09375,0,0,0,0,0,0,0,0,0,0,0,0
IPUACU,420768,Cromo,SC,45,7,3,29,6,0,6,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0
IPUEIRAS,170980,Cromo,TO,19,0,0,16,3,0,3,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0
IPUIUNA,313150,Cromo,MG,12,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPUMIRIM,420770,Cromo,SC,39,0,4,31,4,0,4,0.10256410256410256,0,0,0,0,0,0,0,0,0,0,0,0
IPUPIARA,291410,Cromo,BA,30,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRACEMA DO OESTE,411065,Cromo,PR,18,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRACEMINHA,420775,Cromo,SC,34,6,1,20,7,0,7,0.25,0,0,0,0,0,0,0,0,0,0,0,0
IRAI,431050,Cromo,RS,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAMAIA,291430,Cromo,BA,12,4,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IRANI,420780,Cromo,SC,31,3,4,17,7,0,7,0.25,0,0,0,0,0,0,0,0,0,0,0,0
IRAPUA,352150,Cromo,SP,20,1,0,1,18,0,18,0.9473684210526315,0,0,0,0,0,0,0,0,0,0,0,0
IRAQUARA,291440,Cromo,BA,27,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRARA,291450,Cromo,BA,5,5,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
IRATI,411070,Cromo,PR,69,8,46,8,7,0,7,0.11475409836065574,0,0,0,0,0,0,1,0,0,0,0,2
IRETAMA,411080,Cromo,PR,49,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRINEOPOLIS,420790,Cromo,SC,28,0,0,18,10,0,10,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0
IRUPI,320265,Cromo,ES,14,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISRAELANDIA,521030,Cromo,GO,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ITA,420800,Cromo,SC,22,0,2,17,3,0,3,0.13636363636363635,0,0,0,0,1,0,0,0,0,0,0,0
ITAARA,431053,Cromo,RS,65,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITABELA,291465,Cromo,BA,8,8,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
ITABERA,352170,Cromo,SP,40,23,0,14,3,0,3,0.17647058823529413,0,0,0,0,0,0,0,0,0,0,0,0
ITABERABA,291470,Cromo,BA,30,13,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
